HS4,direction,mass,year
7303,import,33681915.0,2016
7303,import,27295496.0,2017
7304,export,141164581.0,1996
7304,export,170657140.0,1997
7304,export,135222069.0,1998
7304,export,87590851.0,1999
7304,export,128803200.0,2000
7304,export,175633929.0,2001
7304,export,423004714.0,2002
7304,export,195875772.0,2003
7304,export,131369090.0,2004
7304,export,204604424.0,2005
7304,export,245222997.0,2006
7304,export,178489746.0,2007
7304,export,163959178.0,2008
7304,export,137778670.0,2009
7304,export,146344164.0,2010
7304,export,136925504.0,2011
7304,export,135180305.0,2012
7304,export,127933170.0,2013
7304,export,103194179.0,2014
7304,export,87607359.0,2015
7304,export,71730727.0,2016
7304,export,63202694.0,2017
7304,import,357356123.0,1996
7304,import,309581737.0,1997
7304,import,300242192.0,1998
7304,import,205423405.0,1999
7304,import,235857855.0,2000
7304,import,439322308.0,2001
7304,import,260410197.0,2002
7304,import,259431815.0,2003
7304,import,302260455.0,2004
7304,import,338353359.0,2005
7304,import,347473282.0,2006
7304,import,325839381.0,2007
7304,import,308049386.0,2008
7304,import,222355303.0,2009
7304,import,235831069.0,2010
7304,import,290085966.0,2011
7304,import,299106985.0,2012
7304,import,247198848.0,2013
7304,import,245483869.0,2014
7304,import,174603153.0,2015
7304,import,161680786.0,2016
7304,import,199649710.0,2017
7305,export,137505754.0,1996
7305,export,215446170.0,1997
7305,export,156500411.0,1998
7305,export,97855289.0,1999
7305,export,34553745.0,2000
7305,export,164965227.0,2001
7305,export,136635101.0,2002
7305,export,256170010.0,2003
7305,export,161999496.0,2004
7305,export,391503076.0,2005
7305,export,118558574.0,2006
7305,export,217583160.0,2007
7305,export,138494588.0,2008
7305,export,288299721.0,2009
7305,export,76599399.0,2010
7305,export,116046802.0,2011
7305,export,194874748.0,2012
7305,export,119012645.0,2013
7305,export,96088853.0,2014
7305,export,152017418.0,2015
7305,export,208455946.0,2016
7305,export,64863628.0,2017
7305,import,108382962.0,1996
7305,import,95546910.0,1997
7305,import,220584315.0,1998
7305,import,48436894.0,1999
7305,import,78324932.0,2000
7305,import,183281462.0,2001
7305,import,58314834.0,2002
7305,import,114277880.0,2003
7305,import,149112138.0,2004
7305,import,137484469.0,2005
7305,import,251370658.0,2006
7305,import,144603728.0,2007
7305,import,207827029.0,2008
7305,import,107495569.0,2009
7305,import,112243928.0,2010
7305,import,145094240.0,2011
7305,import,51913996.0,2012
7305,import,90948123.0,2013
7305,import,126735804.0,2014
7305,import,166364732.0,2015
7305,import,177237965.0,2016
7305,import,94177647.0,2017
7306,export,378088837.0,1996
7306,export,417521424.0,1997
7306,export,377823172.0,1998
7306,export,355622074.0,1999
7306,export,377338022.0,2000
7306,export,366995169.0,2001
7306,export,329881303.0,2002
7306,export,345963771.0,2003
7306,export,327005779.0,2004
7306,export,287111089.0,2005
7306,export,349592957.0,2006
7306,export,353863840.0,2007
7306,export,376068403.0,2008
7306,export,222131554.0,2009
7306,export,291796314.0,2010
7306,export,345521524.0,2011
7306,export,335296079.0,2012
7306,export,274799119.0,2013
7306,export,319852131.0,2014
7306,export,265394666.0,2015
7306,export,238959183.0,2016
7306,export,284573496.0,2017
7306,import,269528539.0,1996
7306,import,314363283.0,1997
7306,import,346554781.0,1998
7306,import,348130715.0,1999
7306,import,393438315.0,2000
7306,import,367723850.0,2001
7306,import,429755452.0,2002
7306,import,433702738.0,2003
7306,import,496668427.0,2004
7306,import,436538891.0,2005
7306,import,512843885.0,2006
7306,import,540402476.0,2007
7306,import,496564810.0,2008
7306,import,283231095.0,2009
7306,import,387277436.0,2010
7306,import,446371481.0,2011
7306,import,494884399.0,2012
7306,import,401641273.0,2013
7306,import,515307174.0,2014
7306,import,438482308.0,2015
7306,import,483210016.0,2016
7306,import,472395072.0,2017
7307,export,53128668.0,1998
7307,export,56073671.0,1999
7307,export,47372036.0,2000
7307,export,40493795.0,2001
7307,export,45756744.0,2002
7307,export,47882531.0,2003
7307,export,47868463.0,2004
7307,export,41692491.0,2005
7307,export,49268504.0,2006
7307,export,51321887.0,2007
7307,export,52233930.0,2008
7307,export,46139086.0,2009
7307,export,39499207.0,2010
7307,export,52866634.0,2011
7307,export,46465457.0,2012
7307,export,43812669.0,2013
7307,export,43016321.0,2014
7307,export,34539799.0,2015
7307,export,32479362.0,2016
7307,export,32669840.0,2017
7307,import,17464439.0,1996
7307,import,20355869.0,1997
7307,import,70681073.0,1998
7307,import,55827256.0,1999
7307,import,59437205.0,2000
7307,import,68794117.0,2001
7307,import,65939004.0,2002
7307,import,66226747.0,2003
7307,import,66391283.0,2004
7307,import,72826847.0,2005
7307,import,86230243.0,2006
7307,import,101376521.0,2007
7307,import,101467657.0,2008
7307,import,76353320.0,2009
7307,import,76512848.0,2010
7307,import,101602004.0,2011
7307,import,98933450.0,2012
7307,import,81333281.0,2013
7307,import,82062884.0,2014
7307,import,68467070.0,2015
7307,import,70690229.0,2016
7307,import,77930856.0,2017
7308,export,258009068.0,1996
7308,export,252086900.0,1997
7308,export,245532997.0,1998
7308,export,219297010.0,1999
7308,export,226152361.0,2000
7308,export,275435646.0,2001
7308,export,241911895.0,2002
7308,export,279598041.0,2003
7308,export,268647903.0,2004
7308,export,274668720.0,2005
7308,export,303917805.0,2006
7308,export,338312167.0,2007
7308,export,361108423.0,2008
7308,export,258677337.0,2009
7308,export,264677428.0,2010
7308,export,261380040.0,2011
7308,export,202404090.0,2012
7308,export,205525738.0,2013
7308,export,206415095.0,2014
7308,export,195077192.0,2015
7308,export,224498891.0,2016
7308,export,229706356.0,2017
7308,import,88108727.0,1996
7308,import,154226436.0,1997
7308,import,188642207.0,1998
7308,import,251385138.0,1999
7308,import,189857449.0,2000
7308,import,212333119.0,2001
7308,import,262693332.0,2002
7308,import,324922742.0,2003
7308,import,292554059.0,2004
7308,import,350023292.0,2005
7308,import,446298866.0,2006
7308,import,614882427.0,2007
7308,import,490579658.0,2008
7308,import,254598076.0,2009
7308,import,394639917.0,2010
7308,import,415837925.0,2011
7308,import,435907554.0,2012
7308,import,426445476.0,2013
7308,import,537908569.0,2014
7308,import,453334290.0,2015
7308,import,551938502.0,2016
7308,import,491172911.0,2017
7309,export,17375759.0,1996
7309,export,19524243.0,1997
7309,export,17328973.0,1998
7309,export,17704606.0,1999
7309,export,18848409.0,2000
7309,export,17563303.0,2001
7309,export,18319215.0,2002
7309,export,28848168.0,2003
7309,export,30569801.0,2004
7309,export,28537576.0,2005
7309,export,22200997.0,2006
7309,export,25875290.0,2007
7309,export,29826364.0,2008
7309,export,18254012.0,2009
7309,export,23682743.0,2010
7309,export,28401613.0,2011
7309,export,22149176.0,2012
7309,export,23264095.0,2013
7309,export,22562309.0,2014
7309,export,22793261.0,2015
7309,export,21230407.0,2016
7309,export,25084951.0,2017
7309,import,5807933.0,1996
7309,import,5050975.0,1997
7309,import,6056498.0,1998
7309,import,5835166.0,1999
7309,import,5795154.0,2000
7309,import,8451436.0,2001
7309,import,7479298.0,2002
7309,import,9988692.0,2003
7309,import,13427774.0,2004
7309,import,13618297.0,2005
7309,import,10903483.0,2006
7309,import,15349593.0,2007
7309,import,11215685.0,2008
7309,import,9397893.0,2009
7309,import,16779009.0,2010
7309,import,21113812.0,2011
7309,import,19197816.0,2012
7309,import,13352622.0,2013
7309,import,24044260.0,2014
7309,import,14137107.0,2015
7309,import,8633078.0,2016
7309,import,11874337.0,2017
7310,export,49787893.0,1996
7310,export,46736164.0,1997
7310,export,37148837.0,1998
7310,export,40676017.0,1999
7310,export,54497182.0,2000
7310,export,47803577.0,2001
7310,export,42130949.0,2002
7310,export,33873933.0,2003
7310,export,35472386.0,2004
7310,export,50766333.0,2005
7310,export,50855409.0,2006
7310,export,54858452.0,2007
7310,export,47154824.0,2008
7310,export,41239189.0,2009
7310,export,40105190.0,2010
7310,export,39352441.0,2011
7310,export,54057762.0,2012
7310,export,50806522.0,2013
7310,export,50938940.0,2014
7310,export,48970476.0,2015
7310,export,43791710.0,2016
7310,export,59158535.0,2017
7310,import,30877889.0,1996
7310,import,34045613.0,1997
7310,import,37052609.0,1998
7310,import,38411006.0,1999
7310,import,41350970.0,2000
7310,import,185621593.0,2001
7310,import,62261166.0,2002
7310,import,63593959.0,2003
7310,import,49926182.0,2004
7310,import,57219609.0,2005
7310,import,79657842.0,2006
7310,import,67301300.0,2007
7310,import,62023294.0,2008
7310,import,46148870.0,2009
7310,import,56434474.0,2010
7310,import,96736260.0,2011
7310,import,102275753.0,2012
7310,import,297651296.0,2013
7310,import,200002902.0,2014
7310,import,142999991.0,2015
7310,import,170662696.0,2016
7310,import,130806731.0,2017
7311,export,14515078.0,1996
7311,export,23210762.0,1997
7311,export,15571410.0,1998
7311,export,10497778.0,1999
7311,export,13167881.0,2000
7311,export,14957782.0,2001
7311,export,15380219.0,2002
7311,export,16964015.0,2003
7311,export,13454077.0,2004
